ID,Name,Latitude,Longitude
KMWO,Hook Field Municipal Airport,39.531,-84.3953
KMFD,Mansfield - Mansfield Lahm Regional Airport,40.82028,-82.51778
KOWX,Ottawa Putnam County Airport,41.0356,-83.982
KMGY,"Dayton, Dayton-Wright Brothers Airport",39.58889,-84.22472
KHAO,Butler County Regional Airport,39.36121,-84.52061
KGDK,Greene County - Lewis A Jackson Regional Airport,39.69072,-83.99278
KDLZ,Delaware Municipal Airport,40.2797,-83.1148
KYNG,"Youngstown, Youngstown-Warren Regional Airport",41.25444,-80.67389
KZZV,Zanesville Municipal Airport,39.94609,-81.89315
KAXV,Neil Armstrong Airport,40.49356,-84.29808
KI40,Richard Downing Airport,40.31017,-81.85242
KMRT,Marysville Union County Airport,40.2247,-83.3516
KVES,Versailles Darke County Airport,40.2044,-84.5319
KDAY,"Dayton, Cox Dayton International Airport",39.90611,-84.21861
KMNN,"Marion, Marion Municipal Airport",40.61667,-83.06833
KDFI,"Defiance, Defiance Memorial Airport",41.33639,-84.42944
KAKR,"Akron, Akron Fulton International Airport",41.0375,-81.46417
KS24,Sandusky County Regional Airport,41.29575,-83.03722
KI74,Urbana Grimes Field,40.1326,-83.7534
KRZT,Chillicothe Ross County Airport,39.4404,-83.0231
KHZY,Ashtabula - Northeast Ohio Regional Airport,41.77944,-80.69667
KAOH,"Lima, Lima Allen County Airport",40.70806,-84.02139
KSGH,"Springfield, Springfield-Beckley Municipal Airport",39.84028,-83.84
KI69,Batavia Clermont County Airport,39.0784,-84.2102
KCDI,Cambridge Municipal Airport,39.97393,-81.58079
KILN,"Wilmington, Airborne Airpark Airport",39.42833,-83.77917
K10G,Holmes County Airport,40.5367,-81.95594
KI67,Cincinnati W Airport,39.2589,-84.7743
KI95,Hardin County Airport,40.61009,-83.64426
KUSE,Wauseon Fulton County Airport,41.6101,-84.1272
KUYF,London Madison County Airport,39.9327,-83.462
KOKC,"Oklahoma City, Will Rogers World Airport",35.38861,-97.60028
KSWO,"Stillwater, Stillwater Regional Airport",36.16222,-97.08917
KOKM,"Okmulgee, Okmulgee Municipal Airport",35.66806,-95.94861
KELK,Elk City Regional Business Airport,35.4308,-99.3943
KCLK,"Clinton, Clinton Regional Airport",35.53806,-98.92139
KJSV,"Sallisaw, Sallisaw Municipal Airport",35.43806,-94.80278
KCUH,"Cushing, Cushing Municipal Airport",35.94972,-96.77278
KFDR,"Frederick, Frederick Municipal Airport",34.34444,-98.98306
KJWG,"Watonga, Watonga Airport",35.86472,-98.42083
K4O4,"Idabel, Mc Curtain County Regional Airport",33.90917,-94.85917
KTIK,Tinker Air Force Base,35.41667,-97.38333
KLAW,"Lawton, Lawton Municipal Airport",34.5575,-98.41667
KOUN,Norman / Max Westheimer,35.2435,-97.4708
KTQH,"Tahlequah, Tahlequah Municipal Airport",35.92889,-95.00444
KFSI,Fort Sill,34.6,-98.4
KTUL,"Tulsa, Tulsa International Airport",36.1975,-95.88639
KBVO,"Bartlesville, Bartlesville Municipal Airport",36.76833,-96.02611
K1F0,"Ardmore, Ardmore Downtown Executive Airport",34.14694,-97.1225
KSRE,"Seminole, Seminole Municipal Airport",35.27444,-96.675
KBKN,Blackwell-Tonkawa Municipal Airport,36.74511,-97.34958
K1K8,South Grand Lake Regional Airport,36.54636,-95.01353
KGAG,"Gage, Gage Airport",36.29667,-99.76889
KLTS,Altus Air Force Base,34.65,-99.26667
KGCM,"Claremore, Claremore Regional Airport",36.29444,-95.47972
KRQO,"El Reno, El Reno Regional Airport",35.4725,-98.00556
KPNC,"Ponca City, Ponca City Municipal Airport",36.73056,-97.09972
KGMJ,"Grove, Grove Municipal Airport",36.60528,-94.73861
KCHK,"Chickasha, Chickasha Municipal Airport",35.09611,-97.96611
KGOK,"Guthrie, Guthrie Municipal Airport",35.85194,-97.4075
KHSD,Sundance Airport,35.60183,-97.70616
KWDG,"Enid, Enid Woodring Regional Airport",36.37917,-97.79111
KOJA,"Weatherford, Thomas P Stafford Airport",35.54472,-98.66833
KPWA,"Oklahoma City, Wiley Post Airport",35.54111,-97.64667
KCQB,"Chandler, Chandler Municipal Airport",35.72389,-96.82028
KWWR,"Woodward, West Woodward Airport",36.43667,-99.52111
KSNL,"Shawnee, Shawnee Municipal Airport",35.35722,-96.94278
KCSM,"Clinton, Clinton-Sherman Airport",35.35667,-99.20361
KHBR,"Hobart, Hobart Municipal Airport",34.98944,-99.0525
KGUY,Guymon / Guymon Municipal Airport,36.68167,-101.50528
KGZL,Stigler,35.2891,-95.0939
KHHW,Hugo Stan Stamper Municipal Airport,34.0348,-95.5419
KRKR,"Poteau, Robert S Kerr Airport",35.02167,-94.62139
KMKO,Muskogee-Davis Regional Airport,35.65694,-95.35972
KMLC,"McAlester, McAlester Regional Airport",34.88222,-95.78306
KADH,"Ada, Ada Municipal Airport",34.80444,-96.67139
KADM,"Ardmore, Ardmore Municipal Airport",34.30306,-97.01944
KRVS,Tulsa - Jones Jr. Airport,36.04255,-95.99005
KOWP,William R Pogue Municipal Airport,36.1753,-96.1518
KDUA,"Durant, Eaker Field Airport",33.94222,-96.39444
KDUC,"Duncan, Halliburton Field Airport",34.47083,-97.96
KAVK,"Alva, Alva Regional Airport",36.77306,-98.67
KEND,Vance Air Force Base / Enid,36.33333,-97.91667
KAXS,"Altus, Altus/Quartz Mountain Regional Airport",34.69861,-99.33806
CWDV,"Upsala, Ont.",49.03333,-90.46667
CWNC,"Cobourg, Ont.",43.95,-78.16667
CXVN,Vineland Station Rcs,43.19095,-79.39867
CTCK,MOOSE CREEK,45.25,-74.97
CXZC,MOOSONEE RCS,51.3,-80.62
CWLS,"Mount Forest, Ont.",43.98333,-80.75
CWMZ,Western Island Meteorological Aeronautical Presentation System,45.03333,-80.36667
CWNZ,"Nagagami, Ont.",49.75,-84.16667
CXDI,"Delhi CS, Ont.",42.86667,-80.55
CYQG,"Windsor, Ont.",42.26667,-82.96667
CXEA,EAR FALLS (AUT),50.63,-93.22
CYOW,Ottawa Macdonald-Cartier International Airport,45.31667,-75.66667
CXET,EGBERT CS,44.23,-79.78
CXPC,PARRY SOUND CCG,45.35,-80.05
CZEL,ELORA RCS,43.65,-80.42
CYPL,Pickle Lake Man,51.45,-90.2
CXHM,Hamilton,43.3,-79.9167
CWQP,Point Petre,43.83884,-77.15483
CXKE,Kemptville,45.00526,-75.63752
CXKI,Kirkland Lake,48.15,-80.0
CZTB,Thunder Bay,48.3667,-89.3167
CWWZ,"Port Weller, Ont.",43.25,-79.21667
CWCJ,Pukaskwa,48.6,-86.3
CTNK,Algonquin Park East Gate,45.5333,-78.2667
CTRA,Rawson Lake,49.6642,-93.7328
CWGD,Goderich Automatic Weather Reporting System,43.76667,-81.71667
CWGH,Grenadier Island,44.41667,-75.85
CXHA,HARROW CDA AUTO,42.03,-82.9
CWRK,Bancroft Automatic Weather Reporting System,45.06667,-77.86667
CXBI,BARRIE-ORO,44.48,-79.55
CXKA,KAPUSKASING CDA ON,49.4,-82.45
CWKK,Katatota Island,49.71667,-88.33333
CYTL,Big Trout Lake,53.83333,-89.86667
CWWB,Burlington Piers,43.3,-79.8
CXCA,CAMERON FALLS (AUT),49.15,-88.35
CWGL,Lagoon City,44.53333,-79.21667
CYXU,"London, Ont.",43.03333,-81.15
CXTO,TORONTO CITY,43.67,-79.4
CYYZ,Toronto Pearson International Airport,43.66667,-79.63333
CYTR,"Trenton, Ont.",44.11667,-77.53333
CWCI,"Caribou Island, Ont.",47.33333,-85.83333
KMEH,Meacham,45.51176,-118.42466
KMFR,Rogue Valley International Airport,42.37503,-122.87696
KS33,Madras Municipal Airport,44.6653,-121.1564
KBDN,Bend Airport AWOS,44.0948,-121.2006
K4S2,Ken Jernstedt Airfield,45.67457,-121.53493
KONO,Ontario Municipal Airport,44.01424,-117.00808
KONP,"Newport, Newport Municipal Airport",44.58028,-124.05806
KOTH,Southwest Oregon Regional Airport,43.41948,-124.2437
KPDT,Eastern Oregon Regional Airport at Pendleton,45.69757,-118.83444
KPDX,"Portland, Portland International Airport",45.59578,-122.60917
KGCD,Grant County Regional Airport,44.40287,-118.96715
KRBG,Roseburg Regional Airport,43.23368,-123.3577
KRDM,Redmond Roberts Field,44.25588,-121.14059
KREO,Rome State Airport,42.57766,-117.88543
K3S8,Grants Pass Airport,42.51011,-123.38798
K77S,Hobby Field Airport,43.93075,-123.00667
KAST,"Astoria, Astoria Regional Airport",46.15694,-123.8825
KJSY,Joseph State Airport AWOS,45.355889,-117.254083
KBKE,Baker Municipal Airport,44.84302,-117.80987
KS39,Prineville Airport,44.287,-120.9038
KBNO,Burns Municipal Airport,43.59488,-118.95791
K4S1,Gold Beach Municipal Airport,42.41536,-124.42492
KSLE,Salem - McNary Field,44.90493,-123.00096
KCVO,"Corvallis, Corvallis Municipal Airport",44.5,-123.28333
KSXT,Sexton Summit,42.6,-123.3656
KS12,Albany Municipal Airport,44.63782,-123.05945
KTTD,"Portland, Portland-Troutdale Airport",45.55111,-122.40889
KUAO,Aurora State Airport,45.24658,-122.77095
KEUG,"Eugene, Mahlon Sweet Field",44.13333,-123.21444
K6S2,Florence Municipal Airport,43.9828,-124.1114
KMMV,"McMinnville, McMinnville Municipal Airport",45.19611,-123.13222
K9S9,Lexington Airport,45.45414,-119.69027
KTMK,"Tillamook, Tillamook Airport",45.41806,-123.81444
KSPB,Scappoose Industrial Airpark,45.7691,-122.86365
KS21,Sunriver,43.88333,-121.45
KBOK,"Brookings, Brookings Airport",42.07444,-124.29
KHIO,Portland-Hillsboro Airport,45.54765,-122.95568
KHRI,"Hermiston, Hermiston Municipal Airport",45.82583,-119.26111
KLGD,La Grande/Union County Airport,45.29066,-118.00884
KLKV,Lake County Airport,42.15664,-120.39721
KLMT,Klamath Falls International Airport,42.14703,-121.72548
KPJC,Zelienople Municipal Airport,40.80095,-80.16242
KBFD,Bradford Regional Airport,41.79838,-78.63539
KUKT,Quakertown Airport,40.4368,-75.38016
KJST,Johnstown - Cambria County Airport,40.3149,-78.83074
KFIG,"Clearfield, Clearfield-Lawrence Airport",41.04667,-78.41167
KTHV,"York, York Airport",39.91944,-76.87694
KFKL,Venango Regional Airport,41.38051,-79.86029
KLBE,Arnold Palmer Regional Airport,40.27674,-79.40393
KBTP,Pittsburgh/Butler Regional Airport,40.77658,-79.95672
KBVI,Beaver County Airport,40.77351,-80.38248
KLNS,"Lancaster, Lancaster Airport",40.12058,-76.29446
KHMZ,"Bedford, Bedford County Airport",40.08528,-78.51222
KPHL,"Philadelphia, Philadelphia International Airport",39.87327,-75.22678
KVVS,Joseph A Hardy Connellsville Airport,39.95906,-79.65742
KUNV,State College Regional Airport,40.85,-77.84758
KPIT,Pittsburgh International Airport,40.4846,-80.21447
KGKJ,Port Meadville Airport,41.62584,-80.21231
KOQN,Brandywine Regional Airport,39.99011,-75.5819
KPNE,"Philadelphia, Northeast Philadelphia Airport",40.07889,-75.01361
KMQS,Chester County Airport,39.98333,-75.86667
KN38,Wellsboro Johnston Airport,41.72789,-77.3965
KZER,Schuylkill County/Joe Zerbey Airport,40.70675,-76.37375
KXLL,Allentown Queen City Municipal Airport,40.57,-75.488
KMDT,"Harrisburg, Harrisburg International Airport",40.19361,-76.76333
KPTW,"Pottstown, Pottstown Limerick Airport",40.23802,-75.55487
KLOM,Philadelphia - Wings Field Airport,40.13758,-75.2684
K2G9,Somerset County Airport,40.0389,-79.015
KCKZ,Pennridge Airport,40.38919,-75.29047
KABE,"Allentown, Lehigh Valley International Airport",40.64985,-75.44771
KRDG,"Reading, Reading Regional Airport",40.37333,-75.95944
KCXY,"Harrisburg, Capital City Airport",40.21843,-76.8552
KAFJ,Washington County Airport,40.13624,-80.28512
KAGC,Pittsburgh - Allegheny County Airport,40.35521,-79.92144
KMPO,"Mount Pocono, Pocono Mountains Municipal Airport",41.13821,-75.37971
KOYM,St Marys Municipal Airport,41.41248,-78.50263
KSEG,Selinsgrove Penn Valley Airport,40.81929,-76.86582
KMUI,Muir Army Air Field / Indiantown,40.43808,-76.56434
KDUJ,Du Bois - Jefferson County Airport,41.17948,-78.89326
KAOO,Altoona - Blair County Airport,40.29994,-78.3168
KDYL,"Doylestown, Doylestown Airport",40.33016,-75.12286
K22N,Lehighton Jake Arner Memorial Airport,40.8095,-75.7615
KIDI,Indiana County Airport - Jimmy Stewart Field,40.63372,-79.10362
KHZL,Hazleton Municipal Airport,40.98447,-75.99005
KUCP,New Castle Municipal Airport,41.02282,-80.41533
KN79,Northumberland County Airport,40.83692,-76.55244
KRVL,Reedsville / Mifflin,40.68333,-77.63333
KAVP,"Wilkes-Barre - Scranton, Wilkes-Barre / Scranton International Airport",41.33889,-75.72667
KIPT,Williamsport - Lycoming County Airport,41.24298,-76.92173
KERI,"Erie, Erie International Airport",42.08,-80.1825
CWEP,"East Point, P. E. I",46.45,-61.96667
CWNE,"North Point, Prince Edward Island",47.08333,-64.0
CAHR,HARRINGTON CDA CS,46.35,-63.17
CZSP,ST. PETERS,46.45,-62.58
CWSD,Summerside Automatic Weather Reporting System,46.43333,-63.85
TJBQ,"Aquadilla, Rafael Hernandez Airport",18.5,-67.13333
TJPS,"Ponce, Mercedita Airport",18.01667,-66.56667
TJSJ,"San Juan, Luis Munoz Marin International Airport",18.45,-66.0
TJIG,San Juan Fernando Luis Ribas Dominicci,18.4568,-66.0981
CWIS,"Charlevoix CS , Que.",47.28333,-70.63333
CWDM,"Chevery, Que.",50.46667,-59.63333
CWTA,Mc Tavish Automated Reporting Station,45.50614,-73.57894
CWIX,Mistook Automated Reporting Station,48.76667,-71.71667
CYUL,Montr̩al-Trudeau International Airport,45.46667,-73.75
CYMX,Montr̩al-Mirabel International Airport,45.68333,-74.03333
CWOC,New Carlisle1,48.01667,-65.33333
CWNQ,Nicolet Automatic Weather Reporting System,46.21667,-72.65
CWHQ,"Deschambaults , Que.",46.68333,-71.95
CWOD,Normandin,48.83333,-72.55
CWXC,"Onatchiway, Que.",48.88333,-71.03333
CWPK,"Parent, Que.",47.91667,-74.61667
CMFM,Foret Montmorenc,47.32,-71.15
CWTT,Lac Memphremagog,45.26767,-72.1617
CWQV,Puinte Claveau,48.26667,-70.11667
CWIP,"Pointe Noire , Que.",50.16667,-66.43333
CXZV,Sept Iles,50.2167,-66.25
CWTG,"Pointe-Des-Monts , Que.",49.31667,-67.38333
CWBY,"Port Menier, Que.",49.83333,-64.3
CWFQ,Frelighsburg,45.05019,-72.86171
CMGB,Granby,45.3728,-72.7739
CYQB,Qu̩bec City Jean Lesage International Airport,46.8,-71.38333
CWIG,"Ile Aux Grues, Que.",47.06667,-70.53333
CWNH,"Riviere Du Loup, Que.",47.8,-69.55
CYUY,Rouyn Airport,48.2,-78.83333
CYKL,Schefferville cote-nord,54.80252,-66.80445
CYZV,"Sept-Iles, Que.",50.21667,-66.26667
CWQR,"Ile Aux Perroquets, Que.",50.22361,-64.20833
CXSH,"Shawinigan CS , Que.",46.58333,-72.58333
CWQO,"Ile Bicquette, Que.",48.41556,-68.89333
CYBG,Bagotville,48.33056,-70.99639
CWER,Ile D'Orleans Automated Reporting Station,47.0,-70.81667
CWAF,Ile Rouge Meteorological Aeronautical Presentation System,48.08333,-69.55
CWGR,Iles-De-La-Madelein,47.42524,-61.77472
CXBO,"Beauport CS, Que.",46.83333,-71.2
CWHV,Beauceville,46.2,-70.78333
CWJO,Jonquiere Automated Reporting Station,48.41667,-71.21667
CWKD,"Bonnard 1, Que.",50.73333,-71.01667
CWBA,Barrage Temiscamingue,46.7167,-79.1
CWBZ,St Anicet,45.11667,-74.28333
CYVP,"Kuujjuaq, Que.",58.1,-68.41667
CWIZ,L'Acadie,45.3,-73.35
CWVQ,Ste Anne De Bell 1,45.43333,-73.93333
CWEW,L'Assomption,45.81667,-73.43333
CWIT,Saint Clothilde Automated Reporting Station,45.16667,-73.68333
CWPD,Parc Des Laurentid,47.56667,-71.23333
CWJB,Ste-Foy (U. Laval),46.78027,-71.28745
CWUX,"La Baie , Que.",48.3,-70.93333
CYGL,"La Grande Riviere, Que",53.63333,-77.7
CWST,La Pocatiere,47.35454,-70.02997
CWDQ,La Tuque,47.41667,-72.8
CWBS,LAC SAINT-PIERRE,46.18,-72.92
CWSG,"Cap Chat CS, Que.",49.11667,-66.65
CWRZ,"Cap D'Espoir , Que.",48.41667,-64.31667
CWSF,Cap Madeleine Meteorological Aeronautical Presentation System,49.25,-65.33333
CWTN,Cap Tourmente,47.06667,-70.8
CWQH,Lennoxville,45.36667,-71.81667
CWBT,"Longue Point De Mingan, Que.",50.26667,-64.23333
CWTY,Trois Rivieres,46.35,-72.51667
CWEE,Chamouchouane Automatic Weather Reporting System,49.28333,-73.35
CWMJ,Maniwaki,46.28333,-76.0
KBID,Block Island State Airport,41.16947,-71.57873
KOQU,N. Kingston / Quonset,41.6,-71.41667
KWST,"Westerly, Westerly State Airport",41.34972,-71.79889
KUUU,"Newport, Newport State Airport",41.53,-71.28361
KPVD,Rhode Island TF Green International Airport,41.72233,-71.42772
KSFZ,"Pawtucket, North Central State Airport",41.91667,-71.5
KOGB,"Orangeburg, Orangeburg Municipal Airport",33.46389,-80.85361
KFLO,Florence - Florence Regional Airport,34.18778,-79.73083
KGGE,Georgetown County Airport,33.3117,-79.3196
KAQX,Allendale County Airport,32.9951,-81.2703
KUDG,"Darlington, Darlington County Jetport Airport",34.44917,-79.89028
KCAE,"Columbia, Columbia Metropolitan Airport",33.94194,-81.11806
K35A,Union County Airport - Troy Shelton Field,34.68695,-81.64117
KHXD,"Hilton Head Island, Hilton Head Airport",32.21667,-80.7
KUZA,"Rock Hill, Rock Hill - York County Airport",34.98389,-81.05583
KCEU,"Clemson, Clemson-Oconee County Airport",34.67222,-82.88139
KGMU,Greenville Downtown Airport,34.84873,-82.35004
KCHS,"Charleston, Charleston Air Force Base",32.89889,-80.04056
KGRD,"Greenwood, Greenwood County Airport",34.24722,-82.15472
KGYH,Greenville-Donaldson Center Airport,34.7583,-82.3764
KGSP,Greenville Spartanburg International Airport,34.90611,-82.21255
KHYW,Conway Horry County Airport,33.829,-79.122
KMAO,Marion County Airport,34.181,-79.335
KHVS,Hartsville Regional Airport,34.403,-80.119
KBBP,Marlboro County Jetport,34.622,-79.734
KCQW,Cheraw Municipal Lynch Bellinger Field,34.713,-79.957
KSMS,Sumter Airport,33.995,-80.361
KCDN,Camden Woodward Field,34.284,-80.565
KFDW,Winnsboro/Fairfield County Airport,34.315,-81.109
KEOE,Newberry County Airport,34.309,-81.64
KLUX,Laurens County Airport,34.507,-81.947
KDCM,Chester Catawba Regional Airport,34.789,-81.196
KLKR,Lancaster County-mc Whirter Field,34.723,-80.855
KCRE,North Myrtle Beach Grand Strand Airport,33.81619,-78.72043
KCKI,Kingstree Williamsburg Regional Airport,33.717,-79.857
KBNL,Barnwell Regional Airport,33.258,-81.388
KAIK,Aiken Municipal Airport,33.649,-81.685
KLRO,Mount Pleasant Regional-Faison Field,32.898,-79.783
KJZI,Charleston Executive Airport,32.701,-80.003
KDYB,Summerville Airport,33.063,-80.279
KRBW,Walterboro Lowcountry Regional Airport,32.921,-80.641
KARW,Beaufort County Airport,32.412,-80.634
KMNI,Manning / Cooper Regional,33.58333,-80.21667
KCUB,Columbia - Jim Hamilton L.B. Owens Airport,33.97083,-80.99444
KLQK,Pickens County Airport,34.80997,-82.70289
KMKS,Moncks Corner Berkeley County,33.1855,-80.0362
KMMT,McEntire Air National Guard Weather Facility Base,33.91667,-80.8
KAND,"Anderson, Anderson County Airport",34.49778,-82.70972
KMYR,Myrtle Beach International Airport,33.67975,-78.92833
KNBC,"Beaufort, Marine Corps Air Station",32.49361,-80.70306
KSPA,Spartanburg Memorial,34.91667,-81.95
KSSC,Shaw Air Force Base,33.96667,-80.48333
KMDS,Madison Municipal Airport,44.0164147,-97.0855992
KSUO,Rosebud Sioux Tribal Airport,43.25846,-100.85949
KSPF,Spearfish / Clyde Ice,44.48333,-103.78333
KBTN,BRITTON,45.81522,-97.74313
KFSD,"Sioux Falls, Foss Field",43.57694,-96.75361
KBKX,"Brookings, Brookings Municipal Airport",44.3,-96.81667
KYKN,"Yankton, Chan Gurney Municipal Airport",42.91667,-97.38333
K1D1,MILBANK,45.23053,-96.56596
K9V9,"Chamberlain, Chamberlain Municipal Airport",43.76667,-99.31833
KHON,"Huron, Huron Regional Airport",44.38806,-98.22833
KMHE,"Mitchell, Mitchell Municipal Airport",43.76667,-98.03333
KATY,"Watertown, Watertown Municipal Airport",44.90472,-97.14944
KABR,"Aberdeen, Aberdeen Regional Airport",45.44333,-98.41306
KRAP,"Rapid City, Rapid City Regional Airport",44.04556,-103.05389
KRCA,Ellsworth Air Force Base,44.15,-103.1
KPIR,"Pierre, Pierre Regional Airport",44.38278,-100.28583
KICR,"Winner, Bob Wiley Field Airport",43.39056,-99.8425
KIEN,"Pine Ridge, Pine Ridge Airport",43.02556,-102.52306
KMBG,"Mobridge, Mobridge Municipal Airport",45.55,-100.40861
K2WX,Buffalo,45.60444,-103.54639
KD07,Faith,45.03194,-102.01917
KPHP,"Philip, Philip Airport",44.05111,-101.60111
K8D3,"Sisseton, Sisseton Municipal Airport",45.66889,-96.99139
KCUT,"Custer, Custer County Airport",43.73306,-103.6175
K1D8,Redfield Municipal Airport,44.85657,-98.53123
CWDC,"Uranium City, Sask.",59.56667,-108.48333
CWFF,Melfort Automatic Weather Reporting System,52.81667,-104.6
CWAQ,Coronach Spc,49.05,-105.48333
CZMJ,MOOSE JAW CS,50.33,-105.55
CWWF,Weyburn Automatic Weather Reporting System,49.69466,-103.80091
CWBU,NIPAWIN,53.33,-104.0
CWOY,Wynyard Marine Aviation Reporting Station,51.76585,-104.19241
CWDJ,Regina University,50.407,-104.58006
CWJH,Southend Automatic Weather Reporting System,56.33333,-103.28333
CWSR,"Spiritwood West, Sask",53.36667,-107.55
CXBK,"Bratts Lake, Sask.",50.2,-104.7
CWEH,"Eastend Cypress, Sask",49.43333,-108.98333
CWIK,"Broadview, Sask.",50.38333,-102.68333
CWIW,Watrous East Automated Reporting Station,51.66703,-105.39838
CWJI,Assiniboia Airport Automated Reporting Station,49.73333,-105.93333
CWVT,"Buffalo Narrows, Sask.",55.83333,-108.43333
CWJX,Leader Airport Automatic Weather Reporting System,50.9,-109.5
CXOX,"La Ronge , Sask.",55.15,-105.26667
CWKO,"Rockglen, Sask.",49.16667,-105.98333
CWLE,Lucky Lake Automatic Weather Reporting System,50.95088,-107.14296
CWMQ,Maplecreek Automatic Weather Reporting System,49.9,-109.46667
CWRJ,"Rosetown East, Sask",51.56667,-107.91667
CWVN,"Val Marie Southeast, Sask",49.06667,-107.58333
CWVP,Cypress Hills Park,49.65,-109.51667
KSZY,SELMER/ROBERT SIBLEY,35.2,-88.5
KM54,Lebanon Municipal Airport,36.1904,-86.3157
KMBT,Murfreesboro Municipal Airport,35.87866,-86.37749
KOQT,Oak Ridge,36.02278,-84.23333
KDKX,Knoxville Downtown Airport,35.96581,-83.87169
KGCY,Greeneville-Greene County Municipal Airport,36.19601,-82.81099
KBNA,"Nashville, Nashville International Airport",36.11889,-86.68917
KJAU,Jacksboro Campbell County Airport,36.3341,-84.163
KFYE,Somerville - Fayette County Airport,35.2061,-89.3929
KTRI,"Bristol / Johnson / Kingsport, Tri-City Regional Airport",36.47972,-82.39889
KGKT,Sevierville Gatlinburg - Pigeon Forge Airport,35.85681,-83.53334
KRZR,Cleveland Regional Jetport,35.2115,-84.7998
KGZS,Pulaski Abernathy Field Airport,35.1537,-87.0568
KJWN,John C Tune Airport,36.18521,-86.88331
KTYS,"Knoxville, McGhee Tyson Airport",35.81806,-83.98583
KUCY,Union City - Everett-Stewart Regional Airport,36.38,-88.98
KPHT,Paris - Henry County Airport,36.34,-88.38
K1M5,Portland Municipal Airport,36.5929,-86.4769
K8A3,Livingston Municipal Airport,36.4135,-85.31044
KM91,Springfield Robertson County Airport,36.5363,-86.9189
K2M2,Lawrenceburg-Lawrence County Airport,35.23431,-87.25794
KCHA,"Chattanooga, Lovell Field",35.03333,-85.2
KM04,COVINGTON MUNI,35.58,-89.59
KSYI,Shelbyville Bomar Field & Shelbyville Municipal Airport,35.5594,-86.4425
KCKV,Clarksville Outlaw Field,36.61689,-87.41174
KMOR,Morristown Moore-Murrell Airport,36.1794,-83.3754
KMEM,Memphis International Airport,35.05644,-89.98634
KSNH,SAVANNAH/HARDIN CO,35.17,-88.22
KFYM,Fayetteville Municipal Airport,35.0597,-86.564
KCSV,"Crossville, Crossville Memorial-Whitson Field Airport",35.95139,-85.085
KRNC,McMinnville Warren County Memorial Airport,35.6991,-85.8402
KMRC,Columbia / Maury County,35.55,-87.18333
K0A9,Elizabethton Municipal Airport,36.371,-82.173
KMKL,"Jackson, McKellar-Sipes Regional Airport",35.59306,-88.91667
KM01,General Dewitt Spain Airport,35.20069,-90.05398
KSRB,Sparta Upper Cumberland Regional Airport,36.0559,-85.5307
K2A0,Dayton,35.4817,-84.9322
KMNV,Monroe County Airport,35.54522,-84.38039
KMQY,"Smyrna, Smyrna Airport",36.00889,-86.52
KBGF,Winchester Municipal Airport,35.1775,-86.0662
KTHA,Tullahoma Regional Airport/William Northern Field,35.38,-86.2467
KSCX,Scott Municipal Airport,36.45569,-84.58575
KHZD,Huntingdon Carroll County Airport,36.08896,-88.46538
KM02,Dickson Municipal Airport,36.1279,-87.4298
KDYR,"Dyersburg, Dyersburg Municipal Airport",36.0,-89.4
KXNX,Sumner County Regional Airport,36.37508,-86.40842
KPVE,Lexington-Parsons Beech River Regional Airport,35.6564,-88.1954
KNQA,"Millington, Millington Municipal Airport",35.35667,-89.87028
KMMI,Athens McMinn County Airport,35.3973,-84.5626
KRKW,Rockwood Municipal Airport,35.92501,-84.691
KLUG,Ellington Airport,35.50697,-86.80389
KJCT,"Junction, Kimble County Airport",30.51083,-99.76639
KBYY,"Bay City, Bay City Municipal Airport",28.97306,-95.86333
KDZB,Horseshoe Bay Resort Airpark,30.5271,-98.3588
KT78,Liberty Municipal Airport,30.07781,-94.69856
KRYW,"Lago Vista TX, Rusty Allen Airport",30.4967,-97.9659
KCPT,"Cleburne, Cleburne Municipal Airport",32.35361,-97.43361
KEDC,Austin Executive Airport,30.3925,-97.5621
KUVA,"Uvalde, Garner Field Airport",29.21111,-99.74333
KT82,"Fredericksburg, Gillespie County Airport",30.24361,-98.90944
KASL,Marshall,32.5205,-94.3078
KDUX,"Dumas, Moore County Airport",35.85778,-102.01306
KE38,"Alpine, Alpine-Casparis Municipal Airport",30.38417,-103.68333
KTKI,McKinney - McKinney National Airport,33.17778,-96.59028
KBMQ,"Burnet, Burnet Municipal Craddock Field",30.74056,-98.23528
KEBG,"Edinburg, Edinburg International Airport",26.44194,-98.12944
KECU,"Rocksprings, Edwards County Airport",29.94667,-100.17361
K66R,Robert R Wells Jr Airport,29.6411,-96.5158
KDRT,"Del Rio, Del Rio International Airport",29.37472,-100.92361
KDLF,Laughlin Air Force Base Auxiliary Airfield,29.36652,-100.78469
KLBX,"Angleton / Lake Jackson, Brazoria County Airport",29.11536,-95.46323
KSJT,"San Angelo, Mathis Field",31.35139,-100.49389
KDHT,"Dalhart, Dalhart Municipal Airport",36.02333,-102.54722
KMAF,"Midland, Midland International Airport",31.94778,-102.20861
KBPT,Beaumont/Port Arthur Southeast Texas Regional Airport,29.9521,-94.0261
KINK,"Wink, Winkler County Airport",31.77972,-103.20139
KE42,Major Samuel B Cornelius Field Airport,36.221,-101.1945
KLBB,"Lubbock, Lubbock International Airport",33.6675,-101.82139
KF05,"Vernon, Wilbarger County Airport",34.22556,-99.28361
KXBP,"Bridgeport, Bridgeport Municipal Airport",33.17528,-97.82833
KELP,"El Paso, El Paso International Airport",31.81111,-106.37583
